FECHA_CORTE;ANIO;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;CLASIFICACION_MUNICIPAL_MEF;TIPO_MUNICIPALIDAD;POBLACION;CUENTA_CON_PME;ANIO_INICIO_PME;ANIO_ACTUALIZACION_PME;ORDENANZA_APRUEBA_PME;FECHA_APROBACION_NORMATIVA_PME;CUENTA_PLAN_TRABAJO;TIPO_NORMATIVA_APRUEBA_PT;NUM_NORMATIVA_APRUEBA_PT;FECHA_APRUEBA_NORMATIVA_PT;FORMACION_PAEs;ESPACIOS_PUBLICOS;CAMPAÑAS_EVENTOS;FORMACION_PAJ;FORMACION_PAC;GASTO_PUBLICO_PROGRAMADO_PT;ESTADO_SEMAFORO
20240422;2024;120134;JUNIN;HUANCAYO;SICAYA;D;Distrital;8108;Si;2020;2023;005-2023-MDS/CM;20230908;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;120135;JUNIN;HUANCAYO;SANTO DOMINGO DE ACOBAMBA;G;Distrital;7721;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120136;JUNIN;HUANCAYO;VIQUES;E;Distrital;2231;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120201;JUNIN;CONCEPCION;CONCEPCION;B;Provincial;14903;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120202;JUNIN;CONCEPCION;ACO;E;Distrital;1581;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120203;JUNIN;CONCEPCION;ANDAMARCA;G;Distrital;4504;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120204;JUNIN;CONCEPCION;CHAMBARA;G;Distrital;2862;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120205;JUNIN;CONCEPCION;COCHAS;G;Distrital;1745;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120206;JUNIN;CONCEPCION;COMAS;G;Distrital;6030;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120207;JUNIN;CONCEPCION;HEROINAS TOLEDO;G;Distrital;1185;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120208;JUNIN;CONCEPCION;MANZANARES;E;Distrital;1381;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120209;JUNIN;CONCEPCION;MARISCAL CASTILLA;E;Distrital;1640;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120210;JUNIN;CONCEPCION;MATAHUASI;E;Distrital;5134;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120211;JUNIN;CONCEPCION;MITO;F;Distrital;1359;Si;2020;2023;004-2023/A/MDM;20230428;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;120212;JUNIN;CONCEPCION;NUEVE DE JULIO;E;Distrital;1474;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120213;JUNIN;CONCEPCION;ORCOTUNA;E;Distrital;4138;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120214;JUNIN;CONCEPCION;SAN JOSE DE QUERO;F;Distrital;6063;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120215;JUNIN;CONCEPCION;SANTA ROSA DE OCOPA;E;Distrital;2016;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120301;JUNIN;CHANCHAMAYO;CHANCHAMAYO;A;Provincial;24689;Si;2019;2023;005-2023-MPCH;20230227;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;120302;JUNIN;CHANCHAMAYO;PERENE;D;Distrital;77084;Si;2021;2023;005-2023/MDP;20230324;Si;Resolución de gerencia municipal;081-2024-MDP/GM;20240212;Si;Si;Si;Si;Si;20000.00;Cuenta con PME y con PT 
20240422;2024;120303;JUNIN;CHANCHAMAYO;PICHANAQUI;D;Distrital;71090;Si;2019;2023;03-2023-MPD;20230222;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;120304;JUNIN;CHANCHAMAYO;SAN LUIS DE SHUARO;F;Distrital;7343;Si;2021;2023;002-2023/MDSLSH;20230301;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;120305;JUNIN;CHANCHAMAYO;SAN RAMON;D;Distrital;27434;Si;2019;2023;03-2023-MDSR;20230331;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;120306;JUNIN;CHANCHAMAYO;VITOC;G;Distrital;1722;Si;2021;2023;004-2023-A/MDV;20230417;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;120401;JUNIN;JAUJA;JAUJA;A;Provincial;14433;Si;2017;2023;006-2023-MPJ/CM;20230413;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;120402;JUNIN;JAUJA;ACOLLA;E;Distrital;7164;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120403;JUNIN;JAUJA;APATA;F;Distrital;4055;Si;2023;2023;002-2023-CM/MDA;20230306;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;120404;JUNIN;JAUJA;ATAURA;E;Distrital;1147;Si;2023;2023;006-2023-A/MDA;20230413;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;120405;JUNIN;JAUJA;CANCHAYLLO;E;Distrital;1646;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120406;JUNIN;JAUJA;CURICACA;G;Distrital;1633;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120407;JUNIN;JAUJA;EL MANTARO;E;Distrital;2544;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120408;JUNIN;JAUJA;HUAMALI;E;Distrital;1796;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120409;JUNIN;JAUJA;HUARIPAMPA;E;Distrital;830;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120410;JUNIN;JAUJA;HUERTAS;E;Distrital;1632;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120411;JUNIN;JAUJA;JANJAILLO;G;Distrital;676;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120412;JUNIN;JAUJA;JULCAN;E;Distrital;666;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120413;JUNIN;JAUJA;LEONOR ORDOÑEZ;E;Distrital;1469;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120414;JUNIN;JAUJA;LLOCLLAPAMPA;E;Distrital;994;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120415;JUNIN;JAUJA;MARCO;E;Distrital;1579;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120416;JUNIN;JAUJA;MASMA;F;Distrital;2050;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120417;JUNIN;JAUJA;MASMA CHICCHE;G;Distrital;752;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120418;JUNIN;JAUJA;MOLINOS;E;Distrital;1511;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120419;JUNIN;JAUJA;MONOBAMBA;G;Distrital;1048;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120420;JUNIN;JAUJA;MUQUI;E;Distrital;953;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120421;JUNIN;JAUJA;MUQUIYAUYO;E;Distrital;2194;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120422;JUNIN;JAUJA;PACA;F;Distrital;981;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120423;JUNIN;JAUJA;PACCHA;G;Distrital;1792;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120424;JUNIN;JAUJA;PANCAN;F;Distrital;1271;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120425;JUNIN;JAUJA;PARCO;E;Distrital;1144;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120426;JUNIN;JAUJA;POMACANCHA;F;Distrital;1961;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120427;JUNIN;JAUJA;RICRAN;F;Distrital;1556;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120428;JUNIN;JAUJA;SAN LORENZO;E;Distrital;2491;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120429;JUNIN;JAUJA;SAN PEDRO DE CHUNAN;E;Distrital;833;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120430;JUNIN;JAUJA;SAUSA;D;Distrital;3059;Si;2020;2023;005-2023-CM/MDS;20230307;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;120431;JUNIN;JAUJA;SINCOS;F;Distrital;4877;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120432;JUNIN;JAUJA;TUNAN MARCA;E;Distrital;1157;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120433;JUNIN;JAUJA;YAULI;G;Distrital;1295;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120434;JUNIN;JAUJA;YAUYOS;D;Distrital;9294;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120501;JUNIN;JUNIN;JUNIN;B;Provincial;9425;Si;2019;2023;026-2023-MPJ/A;20230718;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;120502;JUNIN;JUNIN;CARHUAMAYO;E;Distrital;7713;Si;2021;2023;003-2023-MDC/A;20230222;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;120503;JUNIN;JUNIN;ONDORES;F;Distrital;1815;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120504;JUNIN;JUNIN;ULCUMAYO;G;Distrital;5742;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120601;JUNIN;SATIPO;SATIPO;A;Provincial;43245;Si;2018;2023;022-2023-CM/MPS;20230816;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;120602;JUNIN;SATIPO;COVIRIALI;G;Distrital;6287;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120603;JUNIN;SATIPO;LLAYLLA;G;Distrital;6371;Si;2022;2023;007-2023-MDLL;20230502;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;120604;JUNIN;SATIPO;MAZAMARI;F;Distrital;64552;Si;2022;2023;009-2023-CM/MDM;20230628;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;120605;JUNIN;SATIPO;PAMPA HERMOSA;G;Distrital;10822;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120606;JUNIN;SATIPO;PANGOA;D;Distrital;60157;Si;2017;2023;273-2023-MDP/CM mod 282-2023-MDP/CM;20230410;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;120607;JUNIN;SATIPO;RIO NEGRO;G;Distrital;29042;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120608;JUNIN;SATIPO;RIO TAMBO;G;Distrital;60824;Si;2022;2023;002-2023-CM/MDRT;20230213;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;120609;JUNIN;SATIPO;VIZCATAN DEL ENE;G;Distrital;3548;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120701;JUNIN;TARMA;TARMA;A;Provincial;45803;Si;2019;2023;018-2023-CMT;20230414;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;120702;JUNIN;TARMA;ACOBAMBA;F;Distrital;13490;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120703;JUNIN;TARMA;HUARICOLCA;F;Distrital;3228;Si;2023;2023;002-2023-ALC/MDH;20230217;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;120704;JUNIN;TARMA;HUASAHUASI;F;Distrital;15289;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120705;JUNIN;TARMA;LA UNION;E;Distrital;3102;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120706;JUNIN;TARMA;PALCA;G;Distrital;5545;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120707;JUNIN;TARMA;PALCAMAYO;F;Distrital;9505;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120708;JUNIN;TARMA;SAN PEDRO DE CAJAS;E;Distrital;5629;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120709;JUNIN;TARMA;TAPO;G;Distrital;6030;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120801;JUNIN;YAULI;LA OROYA;A;Provincial;12488;Si;2018;2023;019-2023-MPYLO/CM;20230726;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;120802;JUNIN;YAULI;CHACAPALPA;F;Distrital;699;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120803;JUNIN;YAULI;HUAY-HUAY;E;Distrital;1464;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120804;JUNIN;YAULI;MARCAPOMACOCHA;F;Distrital;1288;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120805;JUNIN;YAULI;MOROCOCHA;E;Distrital;4232;Si;2022;2023;002-2023-CM/MDM;20230329;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;120806;JUNIN;YAULI;PACCHA;G;Distrital;1637;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120807;JUNIN;YAULI;SANTA BARBARA DE CARHUACAYAN;F;Distrital;2357;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120808;JUNIN;YAULI;SANTA ROSA DE SACCO;D;Distrital;10339;Si;2021;2023;005-2023-MDSRS/CM;20230316;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;120809;JUNIN;YAULI;SUITUCANCHA;F;Distrital;1007;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120810;JUNIN;YAULI;YAULI;G;Distrital;5077;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120901;JUNIN;CHUPACA;CHUPACA;A;Provincial;22248;Si;2019;2023;16-2023-A-MPCH;20230915;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;120902;JUNIN;CHUPACA;AHUAC;F;Distrital;5890;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120903;JUNIN;CHUPACA;CHONGOS BAJO;E;Distrital;3978;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120904;JUNIN;CHUPACA;HUACHAC;F;Distrital;3998;Si;2023;2023;005-2023-MDH/CM;20230807;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;120905;JUNIN;CHUPACA;HUAMANCACA CHICO;E;Distrital;6083;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120906;JUNIN;CHUPACA;SAN JUAN DE ISCOS;F;Distrital;2108;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120907;JUNIN;CHUPACA;SAN JUAN DE JARPA;F;Distrital;3571;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120908;JUNIN;CHUPACA;TRES DE DICIEMBRE;E;Distrital;2096;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;120909;JUNIN;CHUPACA;YANACANCHA;G;Distrital;3522;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;A;Provincial;325219;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;D;Distrital;194002;Si;2021;2023;05-2023-MDEP;20230228;Si;Resolución de gerencia municipal;RGM 40-2024-MDEP-GM;20240307;Si;Si;Si;Si;Si;135640.00;Cuenta con PME y con PT 
20240422;2024;130103;LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;D;Distrital;42468;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;130104;LA LIBERTAD;TRUJILLO;HUANCHACO;D;Distrital;71379;Si;2024;2024;011-2024-MDH;20240321;Si;Resolución de alcaldía;194-2024-MDH;20240417;Si;Si;Si;Si;Si;33300.00;Cuenta con PME y con PT 
20240422;2024;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;D;Distrital;188614;Si;2020;2023;008-2023-MDE;20230503;Si;Resolución de alcaldía;156-2024-MDE;20240320;Si;Si;Si;Si;Si;39900.00;Cuenta con PME y con PT 
20240422;2024;130106;LA LIBERTAD;TRUJILLO;LAREDO;D;Distrital;35921;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;130107;LA LIBERTAD;TRUJILLO;MOCHE;D;Distrital;35518;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;130108;LA LIBERTAD;TRUJILLO;POROTO;G;Distrital;3090;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;130109;LA LIBERTAD;TRUJILLO;SALAVERRY;D;Distrital;18868;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;130110;LA LIBERTAD;TRUJILLO;SIMBAL;G;Distrital;4380;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;130111;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;D;Distrital;65816;Si;2020;2023;012-2023-MDVLH.;20230628;Si;Resolución de alcaldía;118-2024-MDVLH/A.;20240326;Si;Si;Si;Si;Si;24738.00;Cuenta con PME y con PT 
20240422;2024;130201;LA LIBERTAD;ASCOPE;ASCOPE;B;Provincial;6597;Si;2021;2023;001-2023-MPA;20230329;Si;Resolución de alcaldía;087-2024-MPA/A;20240327;Si;Si;Si;Si;Si;86100.00;Cuenta con PME y con PT 
20240422;2024;130202;LA LIBERTAD;ASCOPE;CHICAMA;E;Distrital;15608;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;130203;LA LIBERTAD;ASCOPE;CHOCOPE;E;Distrital;9231;Si;2023;2023;012-2023-MDCH-A;20230417;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;130204;LA LIBERTAD;ASCOPE;MAGDALENA DE CAO;E;Distrital;3307;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;130205;LA LIBERTAD;ASCOPE;PAIJAN;D;Distrital;26119;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;130206;LA LIBERTAD;ASCOPE;RAZURI;F;Distrital;9247;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;130207;LA LIBERTAD;ASCOPE;SANTIAGO DE CAO;E;Distrital;19660;Si;2019;2023;005-2023-MDSC;20230404;Si;Resolución de gerencia municipal;029-2024-MDSC;20240319;Si;Si;Si;Si;Si;5000.00;Cuenta con PME y con PT 
20240422;2024;130208;LA LIBERTAD;ASCOPE;CASA GRANDE;D;Distrital;31497;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;130301;LA LIBERTAD;BOLIVAR;BOLIVAR;B;Provincial;4863;Si;2021;2023;003-2023-MPB/CM;20230323;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
20240422;2024;130302;LA LIBERTAD;BOLIVAR;BAMBAMARCA;G;Distrital;3945;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;130303;LA LIBERTAD;BOLIVAR;CONDORMARCA;G;Distrital;2023;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;130304;LA LIBERTAD;BOLIVAR;LONGOTEA;F;Distrital;2215;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;130305;LA LIBERTAD;BOLIVAR;UCHUMARCA;F;Distrital;2729;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;130306;LA LIBERTAD;BOLIVAR;UCUNCHA;E;Distrital;778;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;130401;LA LIBERTAD;CHEPEN;CHEPEN;A;Provincial;49334;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;130402;LA LIBERTAD;CHEPEN;PACANGA;E;Distrital;24617;Si;2019;2023;005-2023-MDP.;20230228;Si;Resolución de gerencia municipal;020-2024-MDP/GM;20240318;Si;Si;Si;Si;Si;8500.00;Cuenta con PME y con PT 
20240422;2024;130403;LA LIBERTAD;CHEPEN;PUEBLO NUEVO;E;Distrital;15274;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;130501;LA LIBERTAD;JULCAN;JULCAN;B;Provincial;11492;Si;2022;2023;007-2023-MPJ;20230522;Si;Resolución de alcaldía; 079-2024-MPJ/A;20240311;Si;Si;Si;Si;Si;62000.00;Cuenta con PME y con PT 
20240422;2024;130502;LA LIBERTAD;JULCAN;CALAMARCA;G;Distrital;5537;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;130503;LA LIBERTAD;JULCAN;CARABAMBA;G;Distrital;6342;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;130504;LA LIBERTAD;JULCAN;HUASO;G;Distrital;7217;Si;2024;2024;001-2024-MDH;20240125;Si;Resolución de alcaldía;080-2024-MDH;20240403;Si;Si;Si;Si;Si;12760.00;Cuenta con PME y con PT 
20240422;2024;130601;LA LIBERTAD;OTUZCO;OTUZCO;B;Provincial;27715;Si;2020;2023;006-2023-MPO;20230328;Si;Resolución de gerencia municipal;0132-2024-MPO-LL;20240207;Si;Si;Si;Si;Si;53925.00;Cuenta con PME y con PT 
20240422;2024;130602;LA LIBERTAD;OTUZCO;AGALLPAMPA;G;Distrital;9878;No;NC;NC;NC;NC;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;No cuenta con PME
20240422;2024;130604;LA LIBERTAD;OTUZCO;CHARAT;G;Distrital;2781;Si;2024;2024;003-2024-MDCH;20240422;No;NC;NC;NC;NC;NC;NC;NC;NC;NC;Cuenta con PME, pero no con PT 
